id,navn,type,status,fylke,kontrakt,lat,lon,fartsomrade,eu_havomrade,operator,match_type,source_name,coords
1013504177,Abelnes - Andabeløy,Fylkesferjesamband,Helårssamband,Agder,,58.23295,6.66253,C,C,Boreal,exact,Abelnes - Andabeløy,"58.23839,6.65369;58.23834,6.65382;58.23821,6.65415;58.23819,6.65424;58.2381,6.65473;58.23799,6.6553;58.23794,6.65546;58.23787,6.65566;58.2378,6.65581;58.2377,6.65596;58.23756,6.65613;58.23449,6.65875;58.23417,6.65907;58.23389,6.65941;58.23365,6.65977;58.23343,6.66019;58.23327,6.66062;58.23311,6.66111;58.23303,6.66152;58.23297,6.662;58.23295,6.66253;58.23296,6.66305;58.23304,6.66441;58.23307,6.66479;58.23312,6.66509;58.23319,6.6654;58.23334,6.66596;58.23374,6.66741;58.23376,6.66755;58.23377,6.66776;58.23375,6.66791;58.23372,6.66804;58.23368,6.66815;58.23361,6.66822;58.23355,6.66827;58.23348,6.66829;58.2334,6.66829;58.23332,6.66823;58.23315,6.66804;58.23307,6.66794"
1022126200,Alta-Kongshus-Altnes,Fylkesferjesamband,Helårssamband,Finnmark,,69.97682,23.32863,C,C,Boreal,manual_guess,,"69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405;69.97682,23.32863;69.97753,23.3263;69.97888,23.3247;69.98639,23.32571;69.99514,23.32546;70.00174,23.32392;70.00779,23.31839;70.01891,23.29556;70.04174,23.22041;70.05813,23.16002;70.07402,23.12355;70.08284,23.11135;70.08852,23.11163;70.09362,23.11737;70.10248,23.15599;70.10923,23.19934;70.11479,23.24189;70.11933,23.28548;70.12657,23.31268;70.13385,23.32062;70.14044,23.30971;70.14354,23.28529;70.14359,23.2802;70.14353,23.27754;70.14312,23.27555;70.14302,23.27449;70.14305,23.27395;70.14317,23.27359;70.1435,23.27284;70.14318,23.27363;70.14307,23.274;70.14306,23.2746;70.14314,23.27533;70.14363,23.27676;70.1442,23.27771;70.14591,23.27914;70.15086,23.27596;70.15481,23.26985;70.1584,23.26148;70.16669,23.24191;70.18086,23.21677;70.19961,23.18493;70.21122,23.17069;70.21592,23.16906;70.21776,23.17396;70.21811,23.18204;70.21791,23.18786;70.2169,23.19307;70.21599,23.19319;70.21573,23.19281;70.21542,23.192;70.21628,23.19438;70.21755,23.19455;70.2185,23.19401;70.22446,23.18789;70.23509,23.17321;70.2654,23.09971;70.26954,23.09085;70.29,23.04697;70.30398,23.0278;70.31884,23.0144;70.3261,23.01468;70.33206,23.02477;70.3326,23.05248;70.33242,23.05391;70.33197,23.05537;70.33188,23.05571;70.332,23.0553;70.33256,23.05392;70.33299,23.05191;70.33364,23.03574;70.33273,23.01609;70.33287,22.99561;70.33397,22.97077;70.33474,22.94822;70.33244,22.93035;70.33007,22.91801;70.32706,22.90161;70.32123,22.88568;70.31902,22.8762;70.31887,22.87499;70.31891,22.8744;70.31907,22.87405"
1013498126,Anda-Lote,Riksvegferjesamband,Helårssamband,Vestland,,61.85452,6.08655,C,C,Fjord1,normalized,Anda - Lote,"61.86403,6.07947;61.86391,6.08001;61.85919,6.08307;61.85469,6.08642;61.85452,6.08655;61.85435,6.08667;61.85217,6.08556;61.84676,6.08161;61.84638,6.082;61.86403,6.07947;61.86391,6.08001;61.85919,6.08307;61.85469,6.08642;61.85452,6.08655;61.85435,6.08667;61.85217,6.08556;61.84676,6.08161;61.84638,6.082;61.86403,6.07947;61.86391,6.08001;61.85919,6.08307;61.85469,6.08642;61.85452,6.08655;61.85435,6.08667;61.85217,6.08556;61.84676,6.08161;61.84638,6.082"
1013561790,Andenes - Gryllefjord,Fylkesferjesamband,Sommersamband,Nordland,"V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025",69.3268,16.13353,C,C,Torghatten,exact,Andenes - Gryllefjord,"69.3268,16.13353;69.32681,16.13422;69.32719,16.13718;69.32742,16.13909;69.32745,16.14133;69.3273,16.14353;69.327,16.14479;69.32677,16.14528;69.32592,16.14659;69.32559,16.14745;69.32543,16.14878;69.32536,16.15121;69.32544,16.15873;69.32545,16.17268;69.32618,16.19185;69.32914,16.26638;69.33635,16.45208;69.34973,16.88369;69.35277,16.98265;69.35445,16.99592;69.35539,16.99992;69.35767,17.0041;69.36265,17.01065;69.36558,17.0171;69.36633,17.02092;69.36676,17.02715;69.36702,17.03328;69.36687,17.0399;69.36641,17.04567;69.36571,17.05172;69.36479,17.05509;69.36435,17.05548;69.36388,17.05449;69.36351,17.0531;69.36339,17.05249;69.3268,16.13353;69.32681,16.13422;69.32719,16.13718;69.32742,16.13909;69.32745,16.14133;69.3273,16.14353;69.327,16.14479;69.32677,16.14528;69.32592,16.14659;69.32559,16.14745;69.32543,16.14878;69.32536,16.15121;69.32544,16.15873;69.32545,16.17268;69.32618,16.19185;69.32914,16.26638;69.33635,16.45208;69.34973,16.88369;69.35277,16.98265;69.35445,16.99592;69.35539,16.99992;69.35767,17.0041;69.36265,17.01065;69.36558,17.0171;69.36633,17.02092;69.36676,17.02715;69.36702,17.03328;69.36687,17.0399;69.36641,17.04567;69.36571,17.05172;69.36479,17.05509;69.36435,17.05548;69.36388,17.05449;69.36351,17.0531;69.36339,17.05249"
1013509140,Arasvika-Hennset,Fylkesferjesamband,Helårssamband,Møre og Romsdal,Skiltkontrakt Trøndelag FK 2020-2025,63.16547,8.43536,C,C,Fjord1,normalized,Arasvika - Hennset,"63.16547,8.43536;63.16492,8.43517;63.16421,8.43513;63.16254,8.43468;63.16179,8.43473;63.16099,8.43478;63.16012,8.43486;63.15887,8.43498;63.15765,8.43509;63.15623,8.4352;63.15498,8.43532;63.15381,8.43541;63.15288,8.43551;63.15197,8.43558;63.15083,8.43567;63.1495,8.43581;63.1493,8.43584;63.14894,8.43586;63.14835,8.43591;63.14756,8.43596;63.14667,8.43604;63.14577,8.43614;63.14459,8.43623;63.14332,8.43634;63.14223,8.43644;63.14147,8.43649;63.14001,8.43662;63.1386,8.43676;63.13727,8.43683;63.13711,8.43682;63.13697,8.43677;63.13683,8.43669;63.1367,8.43656;63.1366,8.43638;63.13653,8.43615;63.16547,8.43536;63.16492,8.43517;63.16421,8.43513;63.16254,8.43468;63.16179,8.43473;63.16099,8.43478;63.16012,8.43486;63.15887,8.43498;63.15765,8.43509;63.15623,8.4352;63.15498,8.43532;63.15381,8.43541;63.15288,8.43551;63.15197,8.43558;63.15083,8.43567;63.1495,8.43581;63.1493,8.43584;63.14894,8.43586;63.14835,8.43591;63.14756,8.43596;63.14667,8.43604;63.14577,8.43614;63.14459,8.43623;63.14332,8.43634;63.14223,8.43644;63.14147,8.43649;63.14001,8.43662;63.1386,8.43676;63.13727,8.43683;63.13711,8.43682;63.13697,8.43677;63.13683,8.43669;63.1367,8.43656;63.1366,8.43638;63.13653,8.43615"
1013498128,Askvoll-Fure-Gjervik-Askvoll,Fylkesferjesamband,Helårssamband,Vestland,"4611 Tunnel 2021-2025,4661 Drift og vedlikehald av ferjekaier Vestland 2026-2031",61.39005,6.18739,C,C,Fjord1,manual_guess,Askvoll - Gjervik,"61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529;61.42252,6.17562;61.42198,6.17516;61.4213,6.17413;61.42092,6.17537;61.42051,6.17734;61.42039,6.18119;61.4207,6.18538;61.4213,6.18843;61.43052,6.20943;61.43152,6.21292;61.43204,6.21752;61.43206,6.21992;61.43185,6.21793;61.43133,6.21477;61.43057,6.21276;61.429,6.21011;61.42669,6.20748;61.42333,6.20424;61.41841,6.20075;61.41238,6.1974;61.40921,6.19563;61.39863,6.18975;61.39005,6.18739;61.38384,6.18349;61.37816,6.17806;61.37568,6.17635;61.37519,6.17678;61.3744,6.18307;61.37439,6.18192;61.37514,6.17578;61.37545,6.17554;61.37575,6.17565;61.39005,6.18722;61.39449,6.18848;61.40076,6.18599;61.40843,6.17942;61.41368,6.17748;61.41587,6.17727;61.417,6.17543;61.41814,6.17354;61.41886,6.17125;61.42022,6.16975;61.42143,6.17216;61.42258,6.17529"
